second,minute,angry,disgust,fear,happy,sad,surprised,neutral
4461,75,0,0,0,0,0,0,0
4462,75,0,0,0,0,0,0,0
4463,75,0,0,0,0,0,0,0
4464,75,0,0,0,0,0,0,0
4465,75,0,0,0,0,0,0,0
4466,75,0,0,0,0,1,0,0
4467,75,0,0,0,0,0,0,0
4468,75,0,0,0,0,0,0,0
4469,75,0,0,0,0,0,0,1
4470,75,0,0,0,0,0,0,1
4471,75,0,0,0,0,0,0,0
4472,75,0,0,0,0,0,0,0
4473,75,0,0,0,0,0,0,0
4474,75,0,0,0,0,0,0,0
4475,75,0,0,0,0,0,0,0
4476,75,0,0,0,0,0,0,0
4477,75,0,0,0,0,0,0,0
4478,75,0,0,0,0,0,0,0
4479,75,0,0,0,0,0,0,0
4480,75,0,0,0,0,0,0,0
4481,75,0,0,0,0,0,0,0
4482,75,0,0,0,0,0,0,0
4483,75,0,0,0,0,1,0,0
4484,75,0,0,0,0,0,0,0
4485,75,0,0,0,1,0,0,0
4486,75,0,0,0,0,1,0,0
4487,75,0,0,0,0,0,0,0
4488,75,0,0,0,1,0,0,0
4489,75,0,0,0,1,0,0,0
4490,75,0,0,0,1,0,0,0
4491,75,0,0,0,0,0,0,0
4492,75,0,0,0,0,1,0,0
4493,75,0,0,0,0,0,0,0
4494,75,0,0,0,0,0,0,0
4495,75,0,0,0,0,0,0,0
4496,75,0,0,0,0,0,0,0
4497,75,0,0,0,0,1,0,0
4498,75,0,0,0,1,0,0,0
4499,75,0,0,0,0,0,0,0
4500,75,0,0,0,0,0,0,0
4501,76,0,0,0,0,0,0,0
4502,76,0,0,0,0,1,0,0
4503,76,0,0,0,0,0,0,0
4504,76,0,0,0,0,0,0,0
4505,76,0,0,0,0,0,0,0
4506,76,0,0,0,0,0,0,0
4507,76,0,0,0,0,0,0,0
4508,76,0,0,0,0,0,0,0
4509,76,0,0,0,0,0,0,0
4510,76,0,0,0,0,0,0,0
4511,76,0,0,0,0,0,0,0
4512,76,0,0,0,0,0,0,0
4513,76,0,0,0,0,1,0,0
4514,76,0,0,0,0,0,0,0
4515,76,0,0,0,0,0,0,0
4516,76,0,0,0,0,0,0,0
4517,76,0,0,0,0,0,0,0
4518,76,0,0,0,0,0,0,0
4519,76,0,0,0,0,0,1,0
4520,76,0,0,0,0,0,0,0
4521,76,0,0,0,0,0,0,0
4522,76,0,0,0,0,1,0,0
4523,76,0,0,0,0,0,0,0
4524,76,0,0,0,0,0,0,0
4525,76,0,0,0,0,0,0,0
4526,76,0,0,0,0,0,0,0
4527,76,0,0,0,0,0,0,0
4528,76,0,0,0,0,0,0,0
4529,76,0,0,0,0,0,0,0
4530,76,0,0,0,0,0,0,0
4531,76,1,0,0,0,0,0,0
4532,76,0,0,0,0,0,0,0
4533,76,0,0,0,1,0,0,0
4534,76,0,0,0,0,0,0,0
4535,76,0,0,0,0,0,0,0
4536,76,0,0,0,0,0,0,0
4537,76,0,0,0,0,1,0,0
4538,76,0,0,0,0,0,0,0
4539,76,0,0,0,0,0,0,0
4540,76,0,0,0,0,0,0,0
4541,76,0,0,0,0,0,0,0
4542,76,0,0,0,0,0,0,0
4543,76,0,0,0,0,0,0,0
4544,76,0,0,0,0,0,0,0
4545,76,0,0,0,0,0,0,0
4546,76,0,0,0,0,0,0,0
4547,76,0,0,0,0,0,0,0
4548,76,0,0,0,0,0,0,0
4549,76,0,0,0,0,1,0,0
4550,76,0,0,0,0,0,0,0
4551,76,0,0,0,0,1,0,0
4552,76,0,0,0,0,1,0,0
4553,76,0,0,0,0,0,0,0
4554,76,0,0,0,0,1,0,0
4555,76,0,0,0,0,0,0,0
4556,76,0,0,0,0,0,0,0
4557,76,0,0,0,0,0,0,0
4558,76,0,0,0,0,0,1,0
4559,76,0,0,0,0,0,0,0
4560,76,0,0,0,0,0,0,0
4561,77,1,0,0,0,0,0,0
4562,77,0,0,0,0,0,0,0
4563,77,0,0,0,0,0,0,0
4564,77,0,0,0,0,1,0,0
4565,77,0,0,0,0,0,0,0
4566,77,0,0,0,0,0,0,0
4567,77,0,0,0,0,0,0,0
4568,77,0,0,0,0,0,0,0
4569,77,0,0,0,0,0,0,0
4570,77,0,0,0,0,0,0,0
4571,77,0,0,0,0,0,0,0
4572,77,0,0,0,0,0,0,0
4573,77,0,0,0,0,0,0,0
4574,77,0,0,0,0,0,0,0
4575,77,0,0,0,0,0,0,0
4576,77,0,0,0,0,0,0,0
4577,77,0,0,0,0,0,0,0
4578,77,0,0,0,0,0,0,0
4579,77,0,0,0,0,0,0,0
4580,77,0,0,0,0,1,0,0
4581,77,0,0,0,0,0,0,0
4582,77,0,0,0,0,0,0,0
4583,77,0,0,0,0,0,0,0
4584,77,0,0,0,0,0,0,0
4585,77,0,0,0,0,0,0,1
4586,77,0,0,0,0,0,0,0
4587,77,0,0,0,0,0,0,1
4588,77,0,0,0,0,0,0,1
4589,77,0,0,0,0,0,0,1
4590,77,0,0,0,0,0,0,1
4591,77,0,0,0,0,0,0,0
4592,77,0,0,0,0,0,0,0
4593,77,0,0,0,0,0,0,0
4594,77,0,0,0,0,0,0,0
4595,77,0,0,0,0,0,0,0
4596,77,0,0,0,0,0,0,0
4597,77,0,0,1,0,0,0,0
4598,77,0,0,0,0,0,0,0
4599,77,0,0,0,0,0,0,0
4600,77,0,0,0,0,0,0,0
4601,77,0,0,0,0,1,0,0
4602,77,0,0,0,0,0,0,0
4603,77,0,0,0,0,0,0,0
4604,77,0,0,0,1,0,0,0
4605,77,0,0,0,0,0,0,0
4606,77,0,0,0,1,0,0,0
4607,77,0,0,0,1,0,0,0
4608,77,0,0,0,0,0,0,0
4609,77,0,0,0,0,0,0,0
4610,77,0,0,0,1,0,0,0
4611,77,0,0,0,0,0,0,0
4612,77,0,0,0,0,0,0,0
4613,77,0,0,0,1,0,0,0
4614,77,0,0,0,0,0,0,0
4615,77,0,0,0,0,0,0,0
4616,77,0,0,0,0,0,0,0
4617,77,0,0,0,0,0,0,0
4618,77,0,0,0,0,0,0,0
4619,77,0,0,0,0,0,0,0
4620,77,0,0,0,0,0,0,0
4621,78,0,0,0,0,0,0,0
4622,78,0,0,0,0,0,0,0
4623,78,0,0,0,0,0,0,0
4624,78,0,0,0,0,0,1,0
4625,78,1,0,0,0,0,0,0
4626,78,0,0,0,0,0,0,0
4627,78,0,0,0,0,0,0,0
4628,78,0,0,0,0,0,0,0
4629,78,0,0,0,0,0,0,0
4630,78,0,0,0,0,0,0,0
4631,78,0,0,0,0,0,0,0
4632,78,0,0,0,0,0,0,0
4633,78,0,0,0,0,0,0,0
4634,78,0,0,0,0,0,0,0
4635,78,0,0,0,0,0,0,0
4636,78,0,0,0,0,0,0,0
4637,78,0,0,0,0,0,0,0
4638,78,0,0,0,0,0,0,0
4639,78,0,0,0,0,0,0,0
4640,78,0,0,0,0,0,0,0
4641,78,0,0,0,0,0,0,0
4642,78,0,0,0,0,0,0,0
4643,78,0,0,0,0,0,0,0
4644,78,0,0,0,0,0,0,0
4645,78,0,0,0,0,0,0,0
4646,78,0,0,0,0,0,0,0
4647,78,0,0,0,0,0,0,0
4648,78,0,0,0,0,0,0,0
4649,78,0,0,0,0,0,0,0
4650,78,0,0,0,0,0,0,0
4651,78,0,0,0,0,1,0,0
4652,78,0,0,0,0,0,0,0
4653,78,0,0,0,0,0,0,0
4654,78,0,0,0,0,0,0,0
4655,78,0,0,0,0,0,0,0
4656,78,0,0,0,0,0,0,0
4657,78,0,0,0,0,0,0,0
4658,78,0,0,0,0,0,0,0
4659,78,0,0,0,0,0,0,0
4660,78,0,0,0,0,0,0,0
4661,78,0,0,0,0,1,0,0
4662,78,0,0,0,0,0,0,0
4663,78,0,0,0,0,0,0,0
4664,78,0,0,0,0,0,0,0
4665,78,0,0,0,0,0,0,0
4666,78,0,0,0,0,0,0,1
4667,78,0,0,0,0,0,0,1
4668,78,0,0,0,0,0,0,1
4669,78,0,0,0,0,0,0,1
4670,78,0,0,0,0,0,0,1
4671,78,0,0,0,0,0,0,0
4672,78,0,0,0,0,0,0,0
4673,78,0,0,0,0,0,0,0
4674,78,0,0,0,0,0,0,0
4675,78,0,0,0,0,0,0,0
4676,78,0,0,0,0,0,0,0
4677,78,0,0,0,0,0,0,0
4678,78,0,0,0,0,0,0,0
4679,78,0,0,0,0,0,0,0
4680,78,0,0,0,0,1,0,0
4681,79,0,0,0,0,1,0,0
4682,79,0,0,0,0,0,0,0
4683,79,0,0,0,0,0,0,0
4684,79,0,0,0,0,0,0,0
4685,79,0,0,0,0,0,0,0
4686,79,0,0,0,0,0,0,0
4687,79,0,0,0,0,0,0,0
4688,79,0,0,0,0,0,0,0
4689,79,0,0,0,0,0,0,0
4690,79,0,0,0,0,0,0,0
4691,79,0,0,0,0,0,0,0
4692,79,0,0,0,0,0,0,0
4693,79,0,0,0,0,0,1,0
4694,79,0,0,0,0,0,0,0
4695,79,0,0,0,0,0,0,0
4696,79,0,0,0,0,0,0,0
4697,79,0,0,0,0,0,0,0
4698,79,0,0,0,0,0,0,0
4699,79,0,0,0,0,0,0,0
4700,79,0,0,0,0,0,0,0
4701,79,0,0,0,0,0,0,0
4702,79,0,0,0,0,0,0,0
4703,79,0,0,0,0,0,0,0
4704,79,0,0,0,0,0,0,0
4705,79,1,0,0,0,0,0,0
4706,79,0,0,0,0,0,1,0
4707,79,0,0,0,0,0,1,0
4708,79,0,0,0,1,0,0,0
4709,79,0,0,0,1,0,0,0
4710,79,0,0,0,1,0,0,0
4711,79,0,0,0,0,0,0,0
4712,79,0,0,0,0,0,0,0
4713,79,0,0,0,0,0,0,0
4714,79,0,0,0,0,0,0,0
4715,79,0,0,0,0,0,0,0
4716,79,0,0,0,0,0,0,0
4717,79,0,0,0,0,0,0,0
4718,79,0,0,0,0,1,0,0
4719,79,0,0,0,0,0,0,0
4720,79,0,0,0,0,0,0,0
4721,79,0,0,0,0,0,0,0
4722,79,0,0,0,0,0,0,0
4723,79,0,0,0,0,0,0,0
4724,79,0,0,0,0,0,0,0
4725,79,0,0,0,0,0,0,0
4726,79,0,0,0,0,0,0,0
4727,79,0,0,0,0,0,0,0
4728,79,0,0,0,0,0,0,0
4729,79,0,0,0,0,0,0,0
4730,79,0,0,0,0,0,0,0
4731,79,0,0,0,1,0,0,0
4732,79,0,0,0,0,0,0,0
4733,79,0,0,0,0,0,0,0
4734,79,0,0,0,0,0,0,0
4735,79,0,0,0,0,1,0,0
4736,79,0,0,0,0,1,0,0
4737,79,0,0,0,0,0,0,0
4738,79,0,0,0,0,0,0,0
4739,79,0,0,0,0,0,0,0
4740,79,0,0,0,0,0,0,0
4741,80,0,0,0,0,0,0,0
4742,80,0,0,0,0,0,0,0
4743,80,0,0,0,0,0,0,0
4744,80,0,0,0,0,0,0,0
4745,80,0,0,0,0,0,0,0
4746,80,1,0,0,1,0,0,0
4747,80,0,0,0,0,1,0,0
4748,80,0,0,0,0,0,0,0
4749,80,0,0,0,1,0,0,1
4750,80,0,0,0,0,0,0,0
4751,80,0,0,0,0,0,0,0
4752,80,0,0,0,0,0,0,0
4753,80,0,0,0,0,0,0,0
4754,80,0,0,0,0,0,0,0
4755,80,0,0,0,0,1,0,0
4756,80,0,0,0,0,0,0,0
4757,80,0,0,0,0,0,0,0
4758,80,1,0,0,0,0,0,0
4759,80,0,0,0,0,0,0,0
4760,80,0,0,0,1,0,0,0
4761,80,0,0,0,0,0,0,0
4762,80,0,0,0,0,0,0,0
4763,80,0,0,0,0,0,0,0
4764,80,0,0,0,0,0,0,0
4765,80,0,0,0,0,0,0,0
4766,80,0,0,0,0,0,0,0
4767,80,0,0,0,0,0,0,0
4768,80,0,0,0,0,0,0,0
4769,80,0,0,0,0,0,0,0
4770,80,0,0,0,0,0,0,0
4771,80,0,0,0,0,0,0,0
4772,80,0,0,0,0,0,0,0
4773,80,0,0,0,0,0,0,0
4774,80,0,0,0,0,0,0,0
4775,80,0,0,0,0,0,0,0
4776,80,0,0,0,0,0,0,0
4777,80,0,0,0,0,0,0,0
4778,80,0,0,0,0,0,0,0
4779,80,0,0,0,0,0,0,0
4780,80,0,0,0,0,0,0,0
4781,80,0,0,0,0,0,0,0
4782,80,0,0,0,0,0,0,0
4783,80,0,0,0,0,0,0,0
4784,80,0,0,0,0,0,0,0
4785,80,0,0,0,0,0,0,0
4786,80,0,0,0,0,0,0,0
4787,80,0,0,0,0,0,0,0
4788,80,0,0,0,0,0,0,0
4789,80,0,0,0,0,0,0,0
4790,80,0,0,0,0,0,0,0
4791,80,0,0,0,0,0,0,0
4792,80,0,0,0,0,0,0,0
4793,80,0,0,0,0,0,0,0
4794,80,0,0,0,0,0,0,0
4795,80,0,0,0,0,0,0,0
4796,80,0,0,0,0,0,0,0
4797,80,0,0,0,0,0,0,0
4798,80,0,0,0,0,0,0,0
4799,80,0,0,0,0,0,0,0
4800,80,0,0,0,0,0,0,0
4801,81,0,0,0,0,0,0,0
4802,81,0,0,0,0,0,0,0
4803,81,0,0,0,0,0,0,0
4804,81,0,0,0,0,0,0,0
4805,81,0,0,0,0,0,0,0
4806,81,0,0,0,0,0,0,0
4807,81,0,0,0,0,0,0,0
4808,81,0,0,0,0,0,0,0
4809,81,0,0,0,0,0,0,0
4810,81,0,0,0,0,0,0,0
4811,81,0,0,0,0,0,0,0
4812,81,0,0,0,0,0,0,0
4813,81,0,0,0,0,0,0,0
4814,81,0,0,0,0,0,0,0
4815,81,0,0,0,0,0,0,0
4816,81,0,0,0,0,0,0,0
4817,81,0,0,0,0,0,0,0
4818,81,0,0,0,0,0,0,0
4819,81,0,0,0,0,0,0,0
4820,81,0,0,0,0,0,0,0
4821,81,0,0,0,0,0,0,0
4822,81,0,0,0,0,0,0,0
4823,81,0,0,0,0,0,0,0
4824,81,0,0,0,0,0,0,0
4825,81,0,0,0,0,0,0,0
4826,81,0,0,0,0,0,0,0
4827,81,0,0,0,0,0,0,0
4828,81,0,0,0,0,0,0,0
4829,81,0,0,0,0,0,0,0
4830,81,0,0,0,0,0,0,0
4831,81,0,0,0,0,0,0,0
4832,81,0,0,0,0,0,0,0
4833,81,0,0,0,0,0,0,0
4834,81,0,0,0,0,0,0,0
4835,81,0,0,0,0,0,0,0
4836,81,0,0,0,0,0,0,0
4837,81,0,0,0,0,0,0,0
4838,81,0,0,0,0,0,0,0
4839,81,0,0,0,0,0,0,0
4840,81,0,0,0,0,0,0,0
4841,81,0,0,0,0,0,0,0
4842,81,0,0,0,0,0,0,0
4843,81,0,0,0,0,0,0,0
4844,81,0,0,0,0,0,0,0
4845,81,0,0,0,0,0,0,0
4846,81,0,0,0,0,0,0,0
4847,81,0,0,0,0,0,0,0
4848,81,0,0,0,0,0,0,0
4849,81,0,0,0,0,0,0,0
4850,81,0,0,0,0,0,0,0
4851,81,0,0,0,0,0,0,0
4852,81,0,0,0,0,0,0,0
4853,81,0,0,0,0,0,0,0
4854,81,0,0,0,0,0,0,0
4855,81,0,0,0,0,0,0,0
4856,81,0,0,0,1,0,0,0
4857,81,0,0,0,0,0,0,0
4858,81,0,0,0,0,0,0,0
4859,81,0,0,0,0,0,0,0
4860,81,0,0,0,0,0,0,0
4861,82,0,0,0,0,0,0,0
4862,82,0,0,0,0,0,0,0
4863,82,1,0,0,0,0,0,0
4864,82,0,0,0,0,0,0,0
4865,82,0,0,0,0,0,0,0
4866,82,0,0,0,0,0,0,0
4867,82,0,0,0,0,0,0,0
4868,82,0,0,0,0,0,0,0
4869,82,0,0,0,0,0,0,0
4870,82,0,0,0,0,0,0,0
4871,82,0,0,0,0,0,1,0
4872,82,0,0,0,0,0,0,0
4873,82,0,0,0,0,0,0,0
4874,82,0,0,0,0,1,0,0
4875,82,0,0,0,0,0,0,0
4876,82,0,0,1,0,0,0,0
4877,82,0,0,0,0,0,0,0
4878,82,0,0,0,0,0,0,0
4879,82,0,0,0,0,0,0,0
4880,82,0,0,0,0,0,0,0
4881,82,0,0,0,0,0,0,0
4882,82,0,0,0,0,0,0,0
4883,82,0,0,0,0,0,0,0
4884,82,0,0,0,0,0,0,0
4885,82,0,0,0,0,0,0,0
4886,82,0,0,0,0,1,0,0
4887,82,0,0,0,0,1,0,0
4888,82,1,0,0,0,0,0,0
4889,82,0,0,0,0,0,0,0
4890,82,0,0,0,0,0,0,0
4891,82,0,0,0,0,0,0,0
4892,82,0,0,0,0,0,0,0
4893,82,0,0,0,0,0,0,0
4894,82,1,0,0,0,0,0,0
4895,82,0,0,0,0,0,0,0
4896,82,0,0,0,0,0,0,0
4897,82,0,0,0,0,0,0,0
4898,82,0,0,0,0,0,0,0
4899,82,0,0,0,0,0,0,0
4900,82,0,0,0,0,0,0,0
4901,82,0,0,0,0,0,0,0
4902,82,0,0,0,0,0,0,0
4903,82,0,0,0,0,0,0,0
4904,82,0,0,0,0,0,0,0
4905,82,0,0,0,0,0,0,0
4906,82,0,0,0,0,0,0,0
4907,82,0,0,0,0,0,0,0
4908,82,0,0,0,0,0,0,0
4909,82,0,0,0,0,0,0,0
4910,82,0,0,0,0,0,0,0
4911,82,0,0,0,0,0,0,0
4912,82,0,0,0,0,0,0,0
4913,82,0,0,0,0,0,0,0
4914,82,0,0,0,0,0,0,0
4915,82,0,0,0,0,0,0,0
4916,82,0,0,0,0,0,0,0
4917,82,1,0,0,0,0,0,0
4918,82,0,0,0,0,0,0,0
4919,82,0,0,0,0,0,0,0
4920,82,0,0,0,0,0,0,0
4921,83,0,0,0,0,0,0,0
4922,83,0,0,0,0,0,0,0
4923,83,0,0,0,0,0,0,0
4924,83,0,0,0,0,0,0,0
4925,83,0,0,0,0,0,0,0
4926,83,1,0,0,0,0,0,0
4927,83,1,0,0,0,0,0,0
4928,83,0,0,0,0,1,0,0
4929,83,0,0,0,0,0,0,0
4930,83,0,0,0,0,0,0,0
4931,83,0,0,0,0,0,0,0
4932,83,0,0,0,0,0,0,0
4933,83,0,0,0,0,1,0,0
4934,83,0,0,0,0,0,0,0
4935,83,0,0,0,0,0,0,0
4936,83,0,0,0,0,0,0,0
4937,83,0,0,0,0,0,0,0
4938,83,0,0,0,0,0,0,0
4939,83,0,0,0,0,0,0,0
4940,83,0,0,0,0,0,0,0
4941,83,0,0,0,0,0,0,0
4942,83,0,0,0,0,0,0,0
4943,83,0,0,0,0,0,0,0
4944,83,0,0,0,0,0,0,0
4945,83,0,0,0,0,0,0,0
4946,83,0,0,0,0,0,0,0
4947,83,0,0,0,0,0,0,0
4948,83,0,0,0,0,0,0,0
4949,83,0,0,0,0,0,0,0
4950,83,0,0,0,0,0,0,0
4951,83,0,0,0,0,0,0,0
4952,83,0,0,0,0,0,0,0
4953,83,0,0,0,0,0,0,0
4954,83,0,0,0,0,0,0,0
4955,83,0,0,0,0,0,0,0
4956,83,0,0,0,0,0,0,0
4957,83,0,0,0,0,0,0,0
4958,83,0,0,0,0,0,0,0
4959,83,0,0,0,0,0,0,0
4960,83,0,0,0,0,0,0,0
4961,83,0,0,0,0,0,0,0
4962,83,0,0,0,0,0,0,0
4963,83,0,0,0,0,0,0,0
4964,83,0,0,0,0,0,0,0
4965,83,0,0,0,0,0,0,0
4966,83,0,0,0,0,0,0,0
4967,83,0,0,0,0,0,0,0
4968,83,0,0,0,0,0,0,0
4969,83,0,0,0,0,0,0,0
4970,83,0,0,0,0,0,0,0
4971,83,0,0,0,0,0,0,0
4972,83,0,0,0,0,0,0,0
4973,83,0,0,0,0,0,0,0
4974,83,0,0,0,0,0,0,0
4975,83,0,0,0,0,0,0,0
4976,83,0,0,0,0,0,0,0
4977,83,0,0,0,0,0,0,0
4978,83,0,0,0,0,0,0,0
4979,83,0,0,0,0,0,0,0
4980,83,1,0,0,0,0,0,0
4981,84,0,0,0,0,0,0,0
4982,84,0,0,0,0,0,0,0
4983,84,0,0,0,0,0,0,0
4984,84,0,0,0,0,0,0,0
4985,84,0,0,0,0,0,0,0
4986,84,0,0,0,0,0,0,0
4987,84,0,0,0,0,0,0,0
4988,84,0,0,0,0,0,0,0
4989,84,0,0,0,0,0,0,0
4990,84,0,0,0,0,0,0,0
4991,84,0,0,0,0,0,0,0
4992,84,0,0,0,0,0,0,0
4993,84,0,0,0,0,0,0,0
4994,84,0,0,0,0,0,0,0
4995,84,0,0,0,0,0,0,0
4996,84,0,0,0,0,0,0,0
4997,84,0,0,0,0,0,0,0
4998,84,0,0,0,0,0,0,0
4999,84,0,0,0,0,0,0,0
5000,84,0,0,0,0,0,0,0
5001,84,0,0,0,0,0,0,0
5002,84,0,0,0,0,0,0,0
5003,84,0,0,0,0,0,0,0
5004,84,0,0,0,0,0,0,0
5005,84,0,0,0,0,0,0,0
5006,84,0,0,0,0,0,0,0
5007,84,0,0,0,0,0,0,0
5008,84,0,0,0,0,0,0,0
5009,84,0,0,0,0,0,0,0
5010,84,0,0,0,0,0,0,0
5011,84,0,0,0,0,0,0,0
5012,84,0,0,0,0,0,0,0
5013,84,0,0,0,0,0,0,0
5014,84,0,0,0,0,0,0,0
5015,84,0,0,0,0,0,0,0
5016,84,0,0,0,0,0,0,0
5017,84,0,0,0,0,0,0,0
5018,84,0,0,0,0,0,0,0
5019,84,0,0,0,0,0,0,0
5020,84,0,0,0,0,0,0,0
5021,84,0,0,0,0,0,0,0
5022,84,0,0,0,0,0,0,0
5023,84,0,0,0,0,0,0,0
5024,84,0,0,0,0,0,0,0
5025,84,0,0,0,0,0,0,0
5026,84,0,0,0,0,1,0,0
5027,84,0,0,0,0,0,0,1
5028,84,0,0,0,0,0,0,0
5029,84,0,0,0,0,1,0,0
5030,84,0,0,0,0,1,0,0
5031,84,0,0,0,0,0,0,0
5032,84,1,0,0,0,0,0,0
5033,84,0,0,0,0,1,0,0
5034,84,0,0,0,0,0,0,1
5035,84,0,0,0,0,0,0,0
5036,84,0,0,0,0,0,0,0
5037,84,0,0,0,0,0,0,1
5038,84,0,0,0,0,0,0,0
5039,84,0,0,0,0,0,0,0
5040,84,0,0,0,0,0,0,0
5041,85,0,0,0,0,0,0,0
5042,85,0,0,0,0,0,0,0
5043,85,0,0,0,0,0,0,0
5044,85,0,0,0,0,0,0,0
5045,85,0,0,0,0,0,0,0
5046,85,0,0,0,0,0,0,0
5047,85,0,0,0,0,0,0,0
5048,85,0,0,0,0,0,0,0
5049,85,0,0,0,0,0,0,0
5050,85,0,0,0,0,0,0,0
5051,85,0,0,0,0,0,0,0
5052,85,0,0,0,0,0,0,0
5053,85,0,0,0,0,0,0,0
5054,85,0,0,0,0,0,0,0
5055,85,0,0,0,0,0,0,0
5056,85,0,0,0,0,0,0,0
5057,85,0,0,0,0,0,0,0
5058,85,0,0,0,0,0,0,0
5059,85,0,0,0,0,0,0,0
5060,85,0,0,0,0,0,0,0
5061,85,0,0,0,0,0,0,0
5062,85,0,0,0,0,0,0,0
5063,85,0,0,0,0,1,0,0
5064,85,0,0,0,0,0,0,0
5065,85,0,0,0,0,0,0,0
5066,85,0,0,0,0,0,0,0
5067,85,0,0,0,0,0,0,0
5068,85,0,0,0,0,0,0,0
5069,85,0,0,0,0,0,0,1
5070,85,0,0,0,0,0,0,0
5071,85,0,0,0,0,0,0,0
5072,85,0,0,0,0,0,0,0
5073,85,0,0,0,0,0,0,0
5074,85,0,0,0,0,0,0,0
5075,85,0,0,0,0,0,0,0
5076,85,0,0,0,0,0,0,0
5077,85,0,0,0,0,0,0,0
5078,85,0,0,0,0,0,0,0
5079,85,0,0,0,0,0,0,0
5080,85,0,0,0,0,0,0,0
5081,85,0,0,0,0,0,0,0
5082,85,0,0,0,0,0,0,0
5083,85,0,0,0,0,0,0,0
5084,85,0,0,0,0,0,0,0
5085,85,0,0,0,0,0,0,0
5086,85,0,0,0,0,0,0,0
5087,85,0,0,0,0,0,0,0
5088,85,0,0,0,0,0,0,0
5089,85,0,0,0,0,0,0,0
5090,85,0,0,0,0,0,0,0
5091,85,0,0,0,0,0,0,0
5092,85,0,0,0,0,0,0,0
5093,85,0,0,0,0,0,0,0
5094,85,0,0,0,0,0,0,0
5095,85,0,0,0,0,0,0,0
5096,85,0,0,0,0,0,0,0
5097,85,1,0,0,0,0,0,0
5098,85,1,0,0,0,0,0,0
5099,85,0,0,0,0,0,0,0
5100,85,0,0,0,0,0,0,0
5101,86,0,0,0,0,0,0,0
5102,86,0,0,0,0,0,0,0
5103,86,0,0,0,0,0,0,0
5104,86,0,0,0,0,0,0,0
5105,86,0,0,0,0,0,0,0
5106,86,0,0,0,0,0,0,0
5107,86,0,0,0,0,0,0,0
5108,86,0,0,0,0,0,0,0
5109,86,0,0,0,1,0,0,0
5110,86,0,0,0,1,0,0,0
5111,86,0,0,0,1,0,0,0
5112,86,0,0,0,0,0,0,0
5113,86,0,0,0,1,0,0,0
5114,86,0,0,0,0,0,0,0
5115,86,0,0,0,0,0,0,0
5116,86,0,0,0,0,0,0,0
5117,86,0,0,0,0,0,0,0
5118,86,0,0,0,0,0,0,0
5119,86,0,0,0,0,0,0,0
5120,86,0,0,0,0,0,0,0
5121,86,0,0,0,0,0,0,0
5122,86,1,0,0,0,0,0,1
5123,86,0,0,0,0,0,0,0
5124,86,0,0,0,0,0,0,0
5125,86,0,0,0,0,0,0,0
5126,86,0,0,0,0,0,0,0
5127,86,0,0,0,0,0,0,0
5128,86,0,0,0,0,0,0,0
5129,86,0,0,0,0,0,0,0
5130,86,0,0,0,0,0,0,0
5131,86,0,0,0,0,0,0,0
5132,86,0,0,0,0,0,0,0
5133,86,0,0,0,0,0,0,0
5134,86,0,0,0,0,0,0,0
5135,86,0,0,0,0,0,0,0
5136,86,0,0,0,0,0,0,0
5137,86,0,0,0,0,0,0,0
5138,86,0,0,0,0,0,0,0
5139,86,0,0,0,1,0,0,0
5140,86,0,0,0,0,0,0,0
5141,86,1,0,0,0,0,0,0
5142,86,1,0,0,0,0,0,0
5143,86,0,0,0,0,0,0,0
5144,86,0,0,0,0,1,0,0
5145,86,0,0,0,0,0,0,0
5146,86,0,0,0,0,0,0,0
5147,86,0,0,0,0,0,0,0
5148,86,0,0,0,0,0,0,0
5149,86,0,0,0,0,0,0,1
5150,86,0,0,0,0,0,0,0
5151,86,0,0,0,0,0,0,0
5152,86,0,0,0,0,0,0,0
5153,86,0,0,0,0,0,0,0
5154,86,0,0,0,0,0,0,0
5155,86,0,0,0,0,0,0,0
5156,86,0,0,0,0,0,0,0
5157,86,0,0,0,0,0,0,0
5158,86,0,0,0,0,0,0,0
5159,86,0,0,0,0,0,0,0
5160,86,0,0,0,0,0,0,0
5161,87,0,0,0,0,0,0,0
5162,87,0,0,0,0,0,0,0
5163,87,0,0,0,0,0,0,0
5164,87,0,0,0,0,0,0,0
5165,87,0,0,0,0,0,0,0
5166,87,0,0,0,0,0,0,0
5167,87,0,0,0,0,0,0,0
5168,87,0,0,0,0,0,0,0
5169,87,0,0,0,0,0,0,0
5170,87,0,0,0,0,0,0,0
5171,87,0,0,0,0,0,0,0
5172,87,0,0,0,0,0,0,0
5173,87,0,0,0,0,0,0,0
5174,87,0,0,0,0,0,0,0
5175,87,0,0,0,0,0,0,0
5176,87,0,0,0,0,0,0,0
5177,87,0,0,0,0,0,0,0
5178,87,0,0,0,0,0,0,0
5179,87,0,0,0,0,0,0,0
5180,87,0,0,0,0,0,0,0
5181,87,0,0,0,0,0,0,0
5182,87,0,0,0,0,0,0,0
5183,87,0,0,0,0,0,0,0
5184,87,0,0,0,0,0,0,0
5185,87,0,0,0,0,0,0,0
5186,87,0,0,0,0,0,0,0
5187,87,0,0,0,0,0,0,0
5188,87,0,0,0,0,0,0,0
5189,87,0,0,0,0,0,0,0
5190,87,0,0,0,1,0,0,0
5191,87,0,0,0,0,0,0,0
5192,87,0,0,0,0,0,0,0
5193,87,0,0,0,1,0,0,0
5194,87,0,0,0,0,0,0,0
5195,87,0,0,0,0,0,0,0
